tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors,writers,averageRating,numVotes
tt0003370,short,The Sheriff's Baby,The Sheriff's Baby,0,1913,\N,17,"Short,Western",nm0000428,nm0068179,6.0,64
tt0003379,movie,Sixty Years a Queen,Sixty Years a Queen,0,1913,\N,\N,Biography,nm0354790,"nm0257385,nm4760456,nm0760547,nm0794298",3.3,20
tt0003386,movie,Sodoms Ende,Sodoms Ende,0,1913,\N,\N,Drama,nm0596218,nm0837183,7.6,21
tt0003388,short,Solitaires,Solitaires,0,1913,\N,8,"Comedy,Short",nm0111753,\N,4.6,15
tt0003399,short,The Speed Kings,The Speed Kings,0,1913,\N,8,"Comedy,Short,Sport",nm0524306,\N,5.0,340
tt0003401,short,The Spirit of the Flag,The Spirit of the Flag,0,1913,\N,31,"Drama,Short",nm0245385,nm0717468,5.1,41
tt0003417,short,A Strong Revenge,A Strong Revenge,0,1913,\N,10,"Comedy,Short",nm0784407,\N,5.1,78
tt0003419,movie,The Student of Prague,Der Student von Prag,0,1913,\N,83,"Drama,Fantasy,Horror","nm0263912,nm0753233","nm0263912,nm0210503",6.4,2667
tt0003424,short,Suspense,Suspense,0,1913,\N,10,"Drama,Horror,Short","nm0806565,nm0916665",nm0916665,7.4,2601
tt0003427,short,The Switch Tower,The Switch Tower,0,1913,\N,11,"Drama,Short",nm0642722,nm0377289,6.0,55
tt0003431,movie,Die Tangokönigin,Die Tangokönigin,0,1913,\N,60,\N,nm0533048,\N,5.8,18
tt0003436,short,The Telephone Girl and the Lady,The Telephone Girl and the Lady,0,1913,\N,17,"Drama,Short",nm0000428,"nm0009926,nm0002616",5.5,118
tt0003438,movie,Ten Nights in a Barroom,Ten Nights in a Barroom,0,1913,\N,\N,Drama,nm0066734,"nm0037843,nm0066734",5.7,38
tt0003441,movie,The Terrible Vengeance,Strashnaya mest,0,1913,\N,\N,\N,nm0823088,"nm0324690,nm0823088",6.0,21
tt0003442,movie,Tess of the D'Urbervilles,Tess of the D'Urbervilles,0,1913,\N,\N,"Drama,Romance",nm0205986,nm0362762,5.2,35
tt0003451,short,"Thor, Lord of the Jungles","Thor, Lord of the Jungles",0,1913,\N,28,"Adventure,Short,Thriller",nm0132324,"nm0193617,nm0574737",5.7,24
tt0003454,short,Three Friends,Three Friends,0,1913,\N,17,"Short,Western",nm0000428,nm0714126,6.2,19
tt0003456,movie,Through Fire and Air,Through Fire and Air,0,1913,\N,\N,\N,\N,\N,7.2,15
tt0003460,short,A Timely Interception,A Timely Interception,0,1913,\N,17,"Drama,Short",nm0000428,nm0127511,6.3,78
tt0003468,short,Toplitsky and Company,Toplitsky and Company,0,1913,\N,10,"Comedy,Short",nm0499883,\N,4.9,46
tt0003471,movie,Traffic in Souls,Traffic in Souls,0,1913,\N,88,"Crime,Drama",nm0875869,"nm0534073,nm0875869",6.0,789
tt0003489,movie,The Last Days of Pompeii,Gli ultimi giorni di Pompei,0,1913,\N,107,"Adventure,Drama",nm0734958,"nm0120272,nm0296703",6.1,669
tt0003497,short,The Unwelcome Guest,The Unwelcome Guest,0,1913,\N,17,"Drama,Short",nm0000428,nm0377289,5.5,41
tt0003499,short,The Vampire,The Vampire,0,1913,\N,38,"Drama,Short",nm0897085,"nm0403054,nm0897085",7.2,31
tt0003500,short,Vampyren,Vampyren,0,1913,\N,43,Short,nm0830249,nm0830249,6.8,13
tt0003502,movie,A Venetian Night,Eine venezianische Nacht,0,1914,\N,52,\N,nm0718121,nm0901629,5.1,44
tt0003508,movie,Victory,Victory,0,1913,\N,\N,War,nm0713787,\N,5.8,23
tt0003512,short,The Voyage of the Bourrichon Family,Le voyage de la famille Bourrichon,0,1913,\N,15,"Comedy,Short",nm0617588,nm0479514,5.0,211
tt0003516,short,The Wanderer,The Wanderer,0,1913,\N,17,"Drama,Fantasy,Short",nm0000428,nm0000428,5.1,71
tt0003520,short,The Ways of Fate,The Ways of Fate,0,1913,\N,10,"Romance,Short",nm0717468,\N,5.0,16
tt0003526,short,The Werewolf,The Werewolf,0,1913,\N,18,"Adventure,Drama,Fantasy",nm0534288,nm0049995,6.0,61
tt0003536,short,When Mary Grew Up,When Mary Grew Up,0,1913,\N,15,"Comedy,Romance,Short",nm0949648,nm0048478,4.8,19
tt0003540,short,When the Earth Trembled,When the Earth Trembled,0,1913,\N,42,"Drama,Short,Thriller",nm0641967,nm0053820,5.8,60
tt0003545,movie,Who Will Marry Mary?,Who Will Marry Mary?,0,1913,\N,\N,"Action,Adventure",nm0250480,\N,5.2,32
tt0003552,short,Will Power,Will Power,0,1913,\N,\N,"Comedy,Short",nm0806565,\N,6.3,18
tt0003565,movie,Where Is Coletti?,Wo ist Coletti?,0,1913,\N,86,"Comedy,Crime",nm0533048,nm0902961,6.4,58
tt0003578,short,The Yaqui Cur,The Yaqui Cur,0,1913,\N,33,"Short,Western",nm0000428,nm0853193,7.0,21
tt0003582,short,"Zuzu, the Band Leader","Zuzu, the Band Leader",0,1913,\N,\N,"Comedy,Short",nm0784407,\N,4.8,18
tt0003584,movie,"The $5, 000, 000 Counterfeiting Plot","The $5,000,000 Counterfeiting Plot",0,1914,\N,\N,"Crime,Thriller",nm0365493,nm0622220,6.8,30
tt0003585,short,'Cross the Mexican Line,'Cross the Mexican Line,0,1914,\N,\N,"Drama,Romance,Short",nm0717468,nm0821287,6.4,29
tt0003587,movie,'Round the World in 80 Days,'Round the World in 80 Days,0,1914,\N,\N,Adventure,nm0408433,nm0894523,5.3,42
tt0003588,short,'Twas the Night Before Christmas,'Twas the Night Before Christmas,0,1914,\N,\N,"Fantasy,Short",nm0587929,"nm0172413,nm1959903",5.6,35
tt0003589,movie,0-18 or A Message from the Sky,On His Majesty's Service,0,1914,\N,\N,"Crime,Drama",nm0875869,\N,6.1,50
tt0003590,movie,A 300 éves ember,A 300 éves ember,0,1914,\N,\N,\N,nm0283766,"nm0117620,nm0619451",6.4,16
tt0003591,short,Absinthe,Absinthe,0,1914,\N,40,"Drama,Short","nm0107543,nm0249772",nm0107543,4.8,25
tt0003595,movie,Across the Pacific,Across the Pacific,0,1914,\N,50,"Adventure,Drama,Romance",nm0136888,"nm0087445,nm0136888",4.1,31
tt0003596,movie,The Active Life of Dolly of the Dailies,The Active Life of Dolly of the Dailies,0,1914,\N,170,Drama,nm0250480,nm0203559,6.1,76
tt0003598,movie,The Adventures of Andy Clark,The Adventures of Andy Clark,0,1914,\N,\N,"Adventure,Comedy",nm0289797,"nm0841608,nm0929996",4.6,22
tt0003599,movie,The Adventures of Buffalo Bill,The Adventures of Buffalo Bill,0,1917,\N,\N,"Documentary,Drama,Western",\N,nm0454564,6.4,28
tt0003600,movie,The Adventures of Kitty Cobb,The Adventures of Kitty Cobb,0,1914,\N,\N,Adventure,nm0403054,nm0280841,6.4,24
tt0003605,movie,After the Ball,After the Ball,0,1914,\N,\N,Drama,nm0455544,"nm0364525,nm0455544",6.0,20
tt0003608,movie,El alcalde de Zalamea,El alcalde de Zalamea,0,1914,\N,\N,\N,"nm0345217,nm0813682","nm0209163,nm0345217",4.0,16
tt0003609,movie,Alexandra,Alexandra,0,1914,\N,\N,"Drama,Romance",nm0823150,nm0903959,5.3,19
tt0003615,short,Ambrose's First Falsehood,Ambrose's First Falsehood,0,1914,\N,11,"Comedy,Short",nm0428059,\N,5.7,153
tt0003616,short,Ambrose's Little Hatchet,Ambrose's Little Hatchet,0,1915,\N,\N,"Comedy,Short",nm0456634,nm0784407,5.5,25
tt0003617,movie,America,America,0,1914,\N,\N,Adventure,nm0569261,"nm0900812,nm0933643",3.3,24
tt0003618,short,An American Citizen,An American Citizen,0,1914,\N,40,"Comedy,Romance,Short",nm0205986,"nm0205986,nm0753350",7.3,37
tt0003625,movie,Anna Karenina,Anna Karenina,0,1914,\N,\N,Drama,nm0306723,"nm0306723,nm0866243",5.2,31
tt0003630,movie,Golddigger,Az aranyásó,0,1914,\N,\N,"Drama,Western",nm0002031,"nm0366610,nm0597175",4.6,35
tt0003632,movie,Arme Eva,Arme Eva,0,1916,\N,63,Drama,"nm0074112,nm0927468","nm0074112,nm0202264,nm0927468",6.1,23
tt0003637,movie,Assunta Spina,Assunta Spina,0,1915,\N,72,Drama,"nm0078116,nm0784988","nm0223865,nm0078116,nm0784988",6.2,531
tt0003638,short,At Dawn,At Dawn,0,1914,\N,16,"Drama,Short",nm0187981,nm0717281,6.4,21
tt0003641,short,Auntie's Portrait,Auntie's Portrait,0,1915,\N,12,"Comedy,Short",nm0048478,nm1628363,5.4,40
tt0003643,movie,The Avenging Conscience: or 'Thou Shalt Not Kill',The Avenging Conscience: or 'Thou Shalt Not Kill',0,1914,\N,78,"Crime,Drama,Horror",nm0000428,"nm0000590,nm0000428",6.4,1569
tt0003651,movie,Badehotellet,Badehotellet,0,1915,\N,45,Drama,\N,nm0088618,7.0,17
tt0003657,movie,The Bargain,The Bargain,0,1914,\N,70,"Drama,Western",nm0054977,"nm0166693,nm0408436,nm0818080",6.5,287
tt0003662,short,The Battle of Elderbush Gulch,The Battle of Elderbush Gulch,0,1913,\N,29,"Action,Short,Western",nm0000428,"nm0000428,nm0680450",6.1,977
tt0003665,movie,The Battle of the Sexes,The Battle of the Sexes,0,1914,\N,50,Drama,nm0000428,nm0329039,6.3,108
tt0003668,movie,Beating Back,Beating Back,0,1914,\N,60,"Adventure,Biography,Drama",nm0281621,"nm0421104,nm0410470,nm0281621",5.7,29
tt0003670,movie,Behind the Scenes,Behind the Scenes,0,1914,\N,75,Drama,nm0456804,nm0562892,6.5,40
tt0003675,movie,The Beloved Adventurer,The Beloved Adventurer,0,1914,\N,450,Adventure,nm0424530,nm0355555,6.6,25
tt0003679,short,Between Showers,Between Showers,0,1914,\N,15,"Comedy,Short",nm0499883,"nm0000122,nm0381902",5.4,1881
tt0003686,movie,The Boer War,The Boer War,0,1914,\N,\N,Drama,nm0577654,\N,6.2,20
tt0003689,movie,Born Again,Born Again,0,1914,\N,\N,Drama,\N,\N,3.0,19
tt0003692,movie,The Boundary Rider,The Boundary Rider,0,1914,\N,\N,"Adventure,Crime","nm0923594,nm0923603",\N,6.7,20
tt0003698,movie,Brewster's Millions,Brewster's Millions,0,1914,\N,\N,Comedy,"nm0002177,nm0001124","nm0567346,nm0810367,nm0648688",6.2,61
tt0003699,short,Bright and Early,Bright and Early,0,1918,\N,\N,"Comedy,Short",nm0153713,\N,5.4,44
tt0003724,movie,In the Days of the Thundering Herd,In the Days of the Thundering Herd,0,1914,\N,48,"Drama,Western","nm0132324,nm0334918",nm0929808,5.4,46
tt0003731,movie,Burning Daylight: The Adventures of 'Burning Daylight' in Alaska,Burning Daylight: The Adventures of 'Burning Daylight' in Alaska,0,1914,\N,50,"Adventure,Drama",nm0098376,"nm0048512,nm0518711",4.8,27
tt0003733,short,A Busy Day,A Busy Day,0,1914,\N,6,"Comedy,Short",nm0784407,nm0000122,4.7,1376
tt0003734,short,By the Sun's Rays,By the Sun's Rays,0,1914,\N,11,"Action,Drama,Short",nm0316794,\N,5.4,309
tt0003735,movie,Bánk bán,Bánk bán,0,1915,\N,\N,\N,nm0002031,"nm0417905,nm0997193",5.3,41
tt0003740,movie,Cabiria,Cabiria,0,1914,\N,148,"Adventure,Drama,History",nm0665163,"nm0195339,nm0515385,nm0665163,nm0758215",7.1,4300
tt0003743,movie,The Call of the North,The Call of the North,0,1914,\N,\N,"Adventure,Drama","nm0002177,nm0001124","nm0110394,nm0925481",5.1,55
tt0003748,movie,Captain Alvarez,Captain Alvarez,0,1914,\N,60,Drama,nm0836316,"nm0078442,nm0319564,nm0791024",8.0,22
tt0003750,short,Captain F.E. Kleinschmidt's Arctic Hunt,Captain F.E. Kleinschmidt's Arctic Hunt,0,1914,\N,16,"Documentary,Short",nm0459142,\N,5.6,30
tt0003751,short,Captain Macklin,Captain Macklin,0,1915,\N,40,"Drama,Short,War",nm0639631,"nm0205343,nm0809834",5.3,51
tt0003752,movie,Captain Swift,Captain Swift,0,1914,\N,\N,Drama,nm0507150,nm0150292,5.4,17
tt0003758,short,Caught in a Cabaret,Caught in a Cabaret,0,1914,\N,30,"Comedy,Short",nm0635667,"nm0000122,nm0635667",5.7,1628
tt0003760,short,Caught in the Rain,Caught in the Rain,0,1914,\N,16,"Comedy,Short",nm0000122,nm0000122,5.6,1226
tt0003768,movie,The Chimes,The Chimes,0,1914,\N,50,"Drama,Fantasy",nm0085133,nm0002042,3.7,23
tt0003771,movie,The Christian,The Christian,0,1914,\N,80,Drama,nm0861002,"nm0128991,nm0612348",7.0,18
tt0003772,movie,Cinderella,Cinderella,0,1914,\N,52,"Drama,Fantasy",nm0456804,nm0674518,6.1,1140
tt0003774,movie,The Circus Man,The Circus Man,0,1914,\N,50,Drama,nm0002177,"nm0001124,nm0567346",5.4,22
tt0003777,short,Classmates,Classmates,0,1914,\N,40,"Drama,Short",nm0456804,"nm0877332,nm0210352",4.9,41
tt0003784,short,Colonel Heeza Liar's African Hunt,Colonel Heeza Liar's African Hunt,0,1914,\N,7,"Animation,Comedy,Short",nm0106218,nm0106218,5.3,39
tt0003803,short,Crossed Wires,Crossed Wires,0,1915,\N,31,"Drama,Mystery,Short",nm0838074,nm0518844,6.3,55
tt0003804,movie,The Crucible,The Crucible,0,1914,\N,\N,"Drama,Romance","nm0285684,nm0692105","nm0285684,nm0527436,nm0692105",6.2,25
tt0003805,short,"Cruel, Cruel Love","Cruel, Cruel Love",0,1914,\N,16,"Comedy,Romance,Short","nm0629589,nm0784407","nm0000122,nm0404327",5.3,1550
tt0003812,short,Cursed by His Beauty,Cursed by His Beauty,0,1914,\N,13,"Comedy,Short",\N,\N,8.8,16
tt0003813,short,'Curses!' They Remarked,'Curses!' They Remarked,0,1914,\N,10,"Comedy,Short",\N,\N,4.9,100
tt0003815,movie,Damaged Goods,Damaged Goods,0,1914,\N,\N,Drama,nm0725529,"nm0108961,nm0689471,nm0071992",6.0,21
tt0003816,movie,Damon and Pythias,Damon and Pythias,0,1914,\N,100,Drama,nm0877783,"nm0049995,nm0120272,nm0206755,nm0245385",6.4,52
tt0003817,movie,Dan,Dan,0,1914,\N,\N,"Drama,War","nm0410271,nm0695466",nm0717281,2.7,25
tt0003819,short,Dance of the Vampire,Tanets s vampirom,0,1914,\N,\N,Short,nm0698839,\N,7.6,22
tt0003823,short,A Dark Lover's Play,A Dark Lover's Play,0,1914,\N,\N,"Comedy,Short",\N,\N,7.0,53
tt0003828,short,The Decoy,The Decoy,0,1914,\N,16,"Crime,Romance,Short",nm0339765,nm0518844,5.9,39
tt0003838,movie,The Dishonored Medal,The Dishonored Medal,0,1914,\N,\N,Adventure,nm0127511,\N,5.8,48
tt0003839,short,Child of the Big City,Ditya bolshogo goroda,0,1914,\N,37,"Drama,Short",nm0061955,nm0061955,6.5,434
tt0003854,movie,Dodge City Trail,Dodge City Trail,0,1936,\N,56,"Drama,Music,Western",nm0170973,nm0795851,3.7,30
tt0003855,short,A Dog's Love,A Dog's Love,0,1914,\N,11,"Fantasy,Short",nm0367556,nm0304236,6.4,113
tt0003860,short,Double Crossed,Double Crossed,0,1914,\N,14,"Comedy,Short",nm0827509,\N,5.0,111
tt0003863,short,Dough and Dynamite,Dough and Dynamite,0,1914,\N,33,"Comedy,Short",nm0000122,"nm0000122,nm0784407",5.9,1253
tt0003869,short,The Dream Woman,The Dream Woman,0,1914,\N,7,"Drama,Horror,Short",nm0349785,"nm0172741,nm0349785",4.9,31
tt0003870,movie,Judge Not,Dömen icke,0,1914,\N,57,Drama,nm0803705,nm0943285,5.7,20
tt0003871,movie,The Eagle's Mate,The Eagle's Mate,0,1914,\N,\N,Drama,nm0456804,"nm0152156,nm0881333",5.2,23
tt0003876,short,The Egyptian Mummy,The Egyptian Mummy,0,1914,\N,15,"Comedy,Short",nm0066734,nm0582539,5.9,113
tt0003883,movie,The Child of Paris,L'enfant de Paris,0,1913,\N,124,"Crime,Drama",nm0674600,nm0674600,7.2,507
tt0003884,movie,Engelein,Engelein,0,1914,\N,49,Comedy,nm0300487,nm0300487,6.3,132
tt0003886,movie,Enoch Arden,Enoch Arden,0,1914,\N,\N,Drama,nm0621797,nm0855139,6.3,38
tt0003890,movie,The Escape,The Escape,0,1914,\N,60,Drama,nm0000428,"nm0035854,nm0000428",5.8,60
tt0003897,movie,The Exploits of Elaine,The Exploits of Elaine,0,1914,\N,220,Action,"nm0309163,nm0782707,nm0923594,nm0923603","nm0323766,nm0716103,nm0782707,nm0225458",6.1,111
tt0003923,short,The Face on the Barroom Floor,The Face on the Barroom Floor,0,1914,\N,14,"Comedy,Short",nm0000122,"nm0195435,nm0000122",5.2,1278
tt0003930,movie,Fantomas: The Mysterious Finger Print,Fantômas IV: Fantômas contre Fantômas,0,1914,\N,59,"Crime,Drama",nm0275421,"nm0019855,nm0275421,nm0816232",6.8,1550
tt0003932,short,Their Fatal Bumping,Their Fatal Bumping,0,1914,\N,\N,"Comedy,Short",nm0153713,\N,6.3,19
tt0003934,short,The Fatal Mallet,The Fatal Mallet,0,1914,\N,18,"Comedy,Short",nm0784407,"nm0000122,nm0784407",5.4,1180
tt0003942,short,Fatty Again,Fatty Again,0,1914,\N,12,"Comedy,Short",nm0000779,\N,5.3,31
tt0003943,short,Fatty and Minnie He-Haw,Fatty and Minnie He-Haw,0,1914,\N,20,"Comedy,Short,Western",nm0000779,\N,5.0,104
tt0003948,short,Fatty's Jonah Day,Fatty's Jonah Day,0,1914,\N,9,"Comedy,Short",nm0000779,\N,5.0,44
tt0003949,short,Fatty's Magic Pants,Fatty's Magic Pants,0,1914,\N,12,"Comedy,Short",nm0000779,\N,5.2,224
tt0003952,movie,Fantômas: The False Magistrate,Fantômas V: Le faux magistrat,0,1914,\N,70,"Crime,Drama",nm0275421,"nm0019855,nm0275421,nm0816232",6.7,1315
tt0003957,movie,"A Fight for Freedom; or, Exiled to Siberia","A Fight for Freedom; Or, Exiled to Siberia",0,1914,\N,\N,Drama,\N,\N,6.7,18
tt0003960,movie,Loyalty,La fille de Delft,0,1914,\N,68,\N,nm0532622,\N,6.1,36
tt0003961,short,A Film Johnnie,A Film Johnnie,0,1914,\N,15,"Comedy,Short",nm0629589,"nm0000122,nm0404327",5.6,1844
tt0003965,movie,Fire and Sword,Fire and Sword,0,1914,\N,\N,Adventure,nm0403054,\N,6.6,26
tt0003969,short,A Flirt's Mistake,A Flirt's Mistake,0,1914,\N,8,"Comedy,Short",nm0629589,\N,5.2,278
tt0003972,short,The Floor Above,The Floor Above,0,1914,\N,40,"Mystery,Short",nm0456804,nm0649155,4.5,31
tt0003973,movie,A Florida Enchantment,A Florida Enchantment,0,1914,\N,63,Comedy,nm0237713,"nm0078442,nm0348348,nm0612348,nm0715097",5.8,341
tt0003978,short,She Wanted a Car,A Fool There Was,0,1914,\N,\N,"Comedy,Short",nm0341185,nm0341185,4.3,19
tt0003980,short,For Her Father's Sins,For Her Father's Sins,0,1914,\N,\N,"Drama,Short",nm0639631,nm0002616,6.1,30
tt0003982,short,For Those Unborn,For Those Unborn,0,1914,\N,\N,"Drama,Romance,Short",nm0127511,\N,5.0,29
tt0003987,movie,"Forgiven; or, the Jack of Diamonds","Forgiven; Or, The Jack of Diamonds",0,1914,\N,\N,Drama,nm0198523,"nm0338708,nm0615912",6.6,18
tt0003996,short,Miss Soapsuds,Fräulein Seifenschaum,0,1914,\N,10,Short,nm0523932,nm0523932,6.2,24
tt0003998,short,Future Revealed by the Lines of the Feet,L'avenir dévoilé par les lignes de pieds,0,1914,\N,7,"Animation,Short",nm0169871,nm0169871,5.3,59
tt0003999,movie,För sin kärleks skull,För sin kärleks skull,0,1914,\N,64,Drama,nm0830249,nm0830249,5.8,12
tt0004002,short,The Gangsters of New York,The Gangsters of New York,0,1914,\N,44,"Crime,Drama,Short","nm0456804,nm0127511",nm0002616,6.3,48
tt0004003,movie,Gatans barn,Gatans barn,0,1914,\N,54,Drama,nm0803705,"nm0461721,nm0461743",6.6,13
tt0004007,short,Gentlemen of Nerve,Gentlemen of Nerve,0,1914,\N,16,"Comedy,Short",nm0000122,nm0000122,5.5,1021
tt0004008,short,Gertie the Dinosaur,Gertie the Dinosaur,0,1914,\N,12,"Animation,Comedy,Family",nm0565560,nm0565560,7.1,3929
tt0004011,short,A Fair Exchange,Getting Acquainted,0,1914,\N,16,"Comedy,Short",nm0000122,nm0000122,5.5,1087
tt0004013,movie,The Ghost Breaker,The Ghost Breaker,0,1914,\N,60,"Adventure,Horror","nm0002177,nm0001124","nm0002177,nm0001124,nm0225469,nm0323766,nm0599800",4.7,53
tt0004016,short,The Giants-White Sox Tour,The Giants-White Sox Tour,0,1914,\N,\N,"Documentary,Short,Sport",nm0569466,\N,4.6,14
tt0004022,movie,Julius Caesar,Cajus Julius Caesar,0,1914,\N,112,"Drama,History",nm0345500,"nm1000925,nm0000636",6.4,78
tt0004026,movie,The Golem,Der Golem,0,1914,\N,60,Horror,"nm0917467,nm0301961","nm0917467,nm0301961",6.7,1321
tt0004027,movie,A Good Little Devil,A Good Little Devil,0,1914,\N,50,Drama,"nm0692105,nm0205986","nm0313993,nm0744565,nm0834944",5.9,35
tt0004028,short,The Good-for-Nothing,The Good-for-Nothing,0,1914,\N,44,"Comedy,Drama,Short",nm0001908,\N,4.2,36
tt0004030,short,Goodness Gracious,Goodness Gracious,0,1914,\N,29,"Comedy,Short",nm0949648,"nm0085865,nm0949648",8.8,22
tt0004031,movie,The Governor's Ghost,The Governor's Ghost,0,1914,\N,\N,Drama,nm0205653,\N,3.6,17
tt0004038,movie,The Great Leap: Until Death Do Us Part,The Great Leap: Until Death Do Us Part,0,1914,\N,\N,"Drama,Romance",nm0127511,nm0446189,5.4,24
tt0004039,short,The Great Toe Mystery,The Great Toe Mystery,0,1914,\N,11,"Comedy,Short",nm0043018,\N,5.5,150
tt0004047,movie,Half Breed,Halvblod,0,1913,\N,69,Drama,nm0803705,nm0528064,6.9,17
tt0004052,movie,The Hazards of Helen,The Hazards of Helen,0,1914,\N,1428,Action,"nm0204724,nm0569645,nm0897085,nm0391847,nm0403636,nm0540575","nm0163937,nm1145098,nm0201405,nm1672198,nm0860052",6.8,129
tt0004057,short,Hearts Adrift,Hearts Adrift,0,1914,\N,38,"Romance,Short",nm0692105,"nm0103597,nm0681933",6.3,23
tt0004060,short,Hearts and Diamonds,Hearts and Diamonds,0,1914,\N,33,"Comedy,Short",nm0048478,nm0612348,5.1,127
tt0004064,short,"Hello, Mabel","Hello, Mabel",0,1914,\N,\N,"Comedy,Short",nm0784407,\N,5.1,33
tt0004065,short,A Helpful Sisterhood,A Helpful Sisterhood,0,1914,\N,19,"Drama,Short",nm0111753,nm0238714,5.7,79
tt0004066,movie,Sealed Orders,Det hemmelighedsfulde X,0,1914,\N,84,"Drama,Mystery",nm0159725,"nm0159725,nm0803842",6.8,754
tt0004091,short,His Favorite Pastime,His Favorite Pastime,0,1914,\N,16,"Comedy,Short",nm0629589,"nm0000122,nm0404327",4.9,1316
tt0004099,movie,"His Majesty, the Scarecrow of Oz","His Majesty, the Scarecrow of Oz",0,1914,\N,59,"Adventure,Comedy,Family",nm0531759,nm0000875,5.3,573
tt0004100,short,His Musical Career,His Musical Career,0,1914,\N,16,"Comedy,Short",nm0000122,nm0000122,5.9,1238
tt0004101,short,His New Profession,His New Profession,0,1914,\N,16,"Comedy,Short",nm0000122,nm0000122,5.9,1499
tt0004102,short,His Prehistoric Past,His Prehistoric Past,0,1914,\N,22,"Comedy,Short",nm0000122,nm0000122,5.3,1153
tt0004108,short,His Trysting Place,His Trysting Places,0,1914,\N,32,"Comedy,Short",nm0000122,nm0000122,6.2,1069
tt0004112,movie,Hombre o mujer,Hombre o mujer,0,1914,\N,\N,Comedy,nm0674398,nm0674398,6.4,9
tt0004121,movie,The Hound of the Baskervilles (1914),Der Hund von Baskerville,0,1914,\N,65,"Crime,Horror,Mystery",nm0576901,"nm0236279,nm0652650,nm7402155",5.6,188
tt0004125,movie,The House Next Door,The House Next Door,0,1914,\N,\N,Drama,nm0641967,"nm0338708,nm0543122",3.0,22
tt0004134,movie,Hypocrites,Hypocrites,0,1915,\N,54,"Drama,Fantasy",nm0916665,nm0916665,6.4,827
tt0004146,short,In the Clutches of the Gang,In the Clutches of the Gang,0,1914,\N,\N,"Comedy,Short",nm0629589,\N,8.4,24
tt0004150,movie,In the Land of the Head Hunters,In the Land of the Head Hunters,0,1914,\N,65,"Drama,History",nm0193327,nm0193327,5.8,592
tt0004154,short,An Incompetent Hero,An Incompetent Hero,0,1914,\N,\N,"Comedy,Short",nm0000779,\N,6.4,16
tt0004155,movie,The Indian Wars,The Indian Wars,0,1914,\N,\N,"Biography,Drama,History","nm0206619,nm0923603",nm0454562,7.0,18
tt0004164,movie,"Ireland, a Nation","Ireland, a Nation",0,1914,\N,50,"Drama,History",\N,nm0534073,3.8,64
tt0004167,movie,Jane Eyre,Jane Eyre,0,1914,\N,50,Drama,nm0269265,nm0111576,7.6,27
tt0004168,short,Je vais me faire raser,Je vais me faire raser,0,1914,\N,11,Short,nm0532622,\N,5.6,23
